,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsReligiousHate,LEMM
952,True,True,False,True,False,False,False,False,False,False,"Only 1 11,000 case presented grand jury return indictment . Apparently , militarized police state gunning unarmed teen 1 time . Unevolved racist used hide behind white hood , hide behind computer screen & police badge ."
953,False,False,False,False,False,False,False,False,False,False,Darren Wilson HAD stand trial PROVE acted self defense Jury OPEN Court LAW George Zimmerman HAD Michael Dunn HAD . A grand jury operates 'secret ' can not trusted government trusted operates secret .
954,True,False,False,False,False,True,True,False,False,False,It ' ' black .
955,True,False,False,False,False,True,True,False,False,False,They ' help motherfucker primitive compared white people . They get frustrated live around white people ' compete . Blacks Africa much self-assured ' get reminded every day ' compete . Multiculturalism good anybody . All people throwing fit living tax dollar STOLEN white people .
956,True,True,False,True,False,False,False,False,False,False,Shoot looter sight ......
957,False,False,False,False,False,False,False,False,False,False,How I Vice News Dispatch ?
958,True,True,False,True,True,False,False,False,False,False,"another bulllsship vice documentary doesnt focus fact , idiot job venting racist paranoia"
959,True,True,False,False,True,False,False,False,False,False,10:11 fucking evidence evidence mean fact suspect armed robbery autopsy report ' evidence show cop innocent God damn
960,False,False,False,False,False,False,False,False,False,False,I feel thirsty violence rather knowledge .
961,True,True,False,True,False,False,False,False,False,False,"Us police logic , `` Shit brick , Shoot , Quick call army nuke ! ''"
962,True,False,False,False,False,True,True,False,False,False,"man , stuff like really make reconsider world would Hitler alive ?"
963,False,False,False,False,False,False,False,False,False,False,"burn , tear gas O.C pepper spray ?"
964,False,False,False,False,False,False,False,False,False,False,So I guess get away since label title police title label low life thug addict I guess ' behind bar smh
965,False,False,False,False,False,False,False,False,False,False,ignorant
966,False,False,False,False,False,False,False,False,False,False,08:10 dat mask tho ....
967,True,False,False,False,False,True,False,False,False,True,Lol stupid mooslims
968,False,False,False,False,False,False,False,False,False,False,"Facts Michael Brown 18 . A legal adult He robbing store time . He assaulted someone store assaulted cop If assault cop , mostly likely go get shot . How racist ? ?"
969,False,False,False,False,False,False,False,False,False,False,living final day going get worse
970,True,False,False,False,False,True,True,False,False,False,`` back Africa '' still thing ? cause seem like really ' like ... working ... maybe turn continent around
971,False,False,False,False,False,False,False,False,False,False,Its sad GOD still control know tired Michael derren wrong right god know let last judge
972,True,True,False,True,False,False,False,False,False,False,"All I see bunch ignorant fuck trying hardest turn racial thing , never racial thing start , self defense plane simple . You attack cop as going get shot ."
973,False,False,False,False,False,False,False,False,False,False,I feel Blacks America ..... I understand EVERYTHING .
974,True,True,False,True,True,False,False,False,False,False,"If think I nit upset white people much black people get shot police every day , would ignorant fuck . Racism nit problem , militarized police seeing . Down police culture ! I ' sick disrespected police black man . If use violence , best bet logical America fight back , despite colour skin ! Go Furgson , next time bring gun shoot back !"
975,False,False,False,False,False,False,False,False,False,False,"America ' day coming end . The emigration rate multiplying year , mostly wealthy individual , poor unskilled flooding unchecked . Goodbye America , good run ."
976,True,True,False,False,False,True,True,False,False,False,"I dont understand black community want rally behind wan na thug . When video guy robbing store came , I would thought protester would gone home . Michael Brown turd . This crowd full racist , hate white community ."
977,False,False,False,False,False,False,False,False,False,False,11:21 LMAO `` I ' agree rioting violent protesting GOOD STUFF ''
978,False,False,False,False,False,False,False,False,False,False,I like say 'hurr ' instead ``
979,False,False,False,False,False,False,False,False,False,False,The one thing I think people forget riot Ferguson .... Is human combat . It ' mind wrapped race focused enough people .
980,True,True,False,True,False,False,False,False,False,False,Thanks Obama
981,False,False,False,False,False,False,False,False,False,False,How possibly many people unbelievably ignorant ? ? ?
982,False,False,False,False,False,False,False,False,False,False,Staged event ... fake riot .. divid conquer ..... fake news ....
983,False,False,False,False,False,False,False,False,False,False,People ask peace riot bring violence .
984,True,True,False,False,False,False,False,False,False,False,"0:05 0:18 I idea cop mooed , I always thought oinked . Learn something new every day"
985,False,False,False,False,False,False,False,False,False,False,The reason Rams moved back Los Angeles 2016 !
986,True,True,False,False,True,False,False,False,False,False,9:41 Dems big as gun ! 😂😭
987,False,False,False,False,False,False,False,False,False,False,"I black ... many year ago I almost shot police ... I driving friend , partying , even illegal drug use car ... even notice cop car behind .... light went freaked .... pulled panicked ... cop bright light u ... trying desperately hide drug .... I could hear cop telling get car I kept trying hide drug .... course saw I going center console , maybe get gun ? ... I told LOUDLY ... stop put hand see get car . I tell I froze exactly told ..... IF I DID NOT LISTEN I would shot ... likely head .... I ' understand anyone cop tell ... say `` put hand `` PUT YOUR HANDS UP ! ! ! ! If tell step back `` STEP BACK '' ! ! ! ! ! If defy person gun threaten YOU WILL BE SHOT ! Color nothing ."
988,False,False,False,False,False,False,False,False,False,False,Why much hatred people ....
